invoice_no,customer_id,category,quantity,price,payment_method,invoice_date,shopping_mall
I767659,1080,Souvenir,1,11.73,Cash,6/4/2021,Metropol AVM
I115232,234,Cosmetics,2,81.32,Credit Card,24/06/2021,Istinye Park
I270375,817,Clothing,5,1500.4,Credit Card,27/09/2021,Mall of Istanbul
I158323,611,Clothing,5,1500.4,Cash,21/08/2022,Mall of Istanbul
I323268,1142,Shoes,4,2400.68,Debit Card,1/1/2021,Metrocity
I142669,509,Clothing,1,300.08,Cash,26/11/2021,Viaport Outlet
I312514,2879,Food & Beverage,4,20.92,Credit Card,20/12/2022,Kanyon
I184211,176,Cosmetics,4,162.64,Cash,25/05/2022,Istinye Park
I996174,2072,Cosmetics,5,203.3,Credit Card,14/11/2021,Emaar Square Mall
I157356,1307,Books,4,60.6,Debit Card,13/11/2022,Metrocity
I655633,343,Food & Beverage,4,20.92,Cash,12/12/2022,Kanyon
I197532,1159,Toys,1,35.84,Cash,25/10/2021,Metropol AVM
I878892,14,Food & Beverage,5,26.15,Cash,28/10/2021,Forum Istanbul
I533798,1218,Food & Beverage,5,26.15,Credit Card,27/12/2022,Mall of Istanbul
I148137,113,Shoes,2,1200.34,Credit Card,29/12/2021,Zorlu Center
I629673,1602,Technology,3,3150.0,Credit Card,21/10/2021,Kanyon
I486297,487,Clothing,4,1200.32,Cash,18/01/2022,Emaar Square Mall
I166583,441,Technology,3,3150.0,Cash,6/1/2023,Mall of Istanbul
I260275,592,Food & Beverage,5,26.15,Credit Card,6/5/2021,Mall of Istanbul
I105779,954,Food & Beverage,4,20.92,Credit Card,24/10/2021,Istinye Park
I140349,1443,Cosmetics,2,81.32,Debit Card,2/10/2022,Istinye Park
I489792,2968,Clothing,2,600.16,Cash,1/4/2022,Zorlu Center
I264836,482,Shoes,5,3000.85,Credit Card,7/5/2021,Emaar Square Mall
I855692,833,Clothing,2,600.16,Cash,7/9/2022,Kanyon
I123949,1664,Shoes,1,600.17,Credit Card,21/01/2021,Mall of Istanbul
I686091,1219,Shoes,3,1800.51,Credit Card,16/06/2022,Istinye Park
I909852,245,Clothing,4,1200.32,Cash,4/12/2021,Mall of Istanbul
I337580,706,Food & Beverage,5,26.15,Credit Card,26/04/2021,Zorlu Center
I247292,683,Cosmetics,2,81.32,Credit Card,7/2/2022,Mall of Istanbul
I283555,960,Clothing,4,1200.32,Cash,18/12/2021,Emaar Square Mall
I299107,66,Toys,5,179.2,Credit Card,22/04/2021,Metropol AVM
I113716,213,Food & Beverage,1,5.23,Cash,18/06/2022,Metropol AVM
I168948,1926,Clothing,3,900.24,Credit Card,15/06/2021,Cevahir AVM
I253615,98,Clothing,2,600.16,Credit Card,26/12/2021,Kanyon
I996598,773,Technology,5,5250.0,Cash,28/11/2021,Metropol AVM
I884132,346,Clothing,4,1200.32,Cash,4/4/2022,Mall of Istanbul
I234797,2981,Clothing,2,600.16,Credit Card,31/12/2022,Mall of Istanbul
I150341,2703,Food & Beverage,1,5.23,Cash,27/08/2022,Mall of Istanbul
I170597,2793,Food & Beverage,2,10.46,Credit Card,18/11/2021,Kanyon
I411959,245,Clothing,2,600.16,Credit Card,22/11/2021,Kanyon
I176333,2325,Technology,5,5250.0,Credit Card,18/04/2022,Cevahir AVM
I216361,1501,Food & Beverage,4,20.92,Credit Card,17/08/2022,Mall of Istanbul
I291275,591,Cosmetics,2,81.32,Credit Card,3/7/2022,Mall of Istanbul
I127336,891,Shoes,5,3000.85,Cash,14/04/2021,Mall of Istanbul
I167600,166,Cosmetics,4,162.64,Cash,18/04/2021,Mall of Istanbul
I255762,568,Shoes,5,3000.85,Credit Card,22/05/2021,Metropol AVM
I794636,2223,Clothing,3,900.24,Cash,26/08/2022,Kanyon
I263761,4264,Clothing,4,1200.32,Credit Card,26/02/2021,Metropol AVM
I264779,322,Food & Beverage,2,10.46,Cash,16/10/2021,Metrocity
I111951,1458,Toys,5,179.2,Cash,3/4/2021,Istinye Park
I361061,224,Technology,3,3150.0,Debit Card,1/12/2022,Kanyon
I536191,341,Food & Beverage,1,5.23,Credit Card,8/8/2022,Forum Istanbul
I265360,563,Clothing,2,600.16,Debit Card,21/11/2022,Kanyon
I172034,643,Toys,5,179.2,Cash,23/02/2023,Kanyon
I114088,244,Toys,3,107.52,Debit Card,7/5/2022,Metrocity
I319433,101,Technology,2,2100.0,Cash,19/05/2022,Zorlu Center
I271147,893,Food & Beverage,4,20.92,Cash,28/01/2021,Metropol AVM
I199514,1300,Technology,3,3150.0,Cash,20/05/2022,Kanyon
I128604,378,Shoes,3,1800.51,Cash,14/12/2021,Kanyon
I653652,111,Clothing,2,600.16,Debit Card,4/10/2021,Mall of Istanbul
I251345,267,Clothing,1,300.08,Credit Card,4/11/2021,Metrocity
I227987,1187,Toys,3,107.52,Cash,25/01/2022,Metrocity
I182289,811,Clothing,1,300.08,Credit Card,7/2/2021,Metrocity
I142815,1528,Toys,4,143.36,Cash,12/4/2021,Mall of Istanbul
I202408,311,Clothing,3,900.24,Debit Card,30/01/2023,Metropol AVM
I128196,1016,Clothing,2,600.16,Credit Card,25/01/2023,Kanyon
I320618,1102,Technology,5,5250.0,Cash,14/11/2021,Istinye Park
I475363,1107,Clothing,4,1200.32,Credit Card,17/11/2022,Emaar Square Mall
I261010,768,Technology,1,1050.0,Cash,28/03/2022,Metrocity
I132590,802,Clothing,2,600.16,Debit Card,23/11/2022,Kanyon
I795152,516,Food & Beverage,4,20.92,Credit Card,11/1/2023,Kanyon
I284742,839,Clothing,2,600.16,Credit Card,12/2/2022,Kanyon
I810019,189,Clothing,1,300.08,Cash,31/01/2022,Mall of Istanbul
I166837,1005,Food & Beverage,2,10.46,Credit Card,25/11/2021,Emaar Square Mall
I178381,344,Shoes,4,2400.68,Cash,31/12/2022,Istinye Park
I318346,729,Clothing,4,1200.32,Cash,1/12/2022,Emaar Square Mall
I188995,1650,Clothing,4,1200.32,Cash,13/05/2021,Metropol AVM
I268680,128,Toys,3,107.52,Cash,1/6/2022,Mall of Istanbul
I482048,605,Clothing,1,300.08,Debit Card,4/1/2022,Istinye Park
I108562,1937,Clothing,4,1200.32,Cash,21/05/2022,Istinye Park
I106422,4345,Clothing,3,900.24,Debit Card,15/02/2022,Kanyon
I682762,934,Clothing,2,600.16,Cash,10/11/2022,Emaar Square Mall
I275411,634,Clothing,1,300.08,Debit Card,23/01/2022,Mall of Istanbul
I216442,340,Toys,1,35.84,Debit Card,19/05/2022,Forum Istanbul
I194836,900,Clothing,2,600.16,Credit Card,26/02/2023,Istinye Park
I187902,62,Cosmetics,5,203.3,Cash,3/3/2023,Mall of Istanbul
I772026,2678,Clothing,5,1500.4,Cash,24/09/2022,Mall of Istanbul
I818434,9,Souvenir,1,11.73,Cash,16/09/2021,Mall of Istanbul
I126877,2314,Food & Beverage,5,26.15,Cash,30/10/2022,Mall of Istanbul
I146747,969,Books,3,45.45,Cash,11/8/2022,Kanyon
I663479,684,Cosmetics,5,203.3,Cash,19/09/2021,Kanyon
I109698,890,Food & Beverage,1,5.23,Cash,9/4/2022,Cevahir AVM
I143376,2596,Toys,4,143.36,Cash,24/08/2021,Mall of Istanbul
I232242,1371,Food & Beverage,2,10.46,Cash,5/3/2023,Viaport Outlet
I245583,2715,Clothing,4,1200.32,Debit Card,30/05/2021,Metropol AVM
I242974,114,Clothing,3,900.24,Cash,25/03/2021,Mall of Istanbul
I170499,36,Cosmetics,3,121.98,Credit Card,6/11/2022,Kanyon
I177418,1135,Food & Beverage,3,15.69,Cash,12/2/2022,Metrocity
I178916,18,Shoes,5,3000.85,Cash,6/7/2021,Kanyon
I279316,2825,Books,4,60.6,Debit Card,3/11/2021,Cevahir AVM
I322308,584,Food & Beverage,4,20.92,Cash,31/12/2021,Kanyon
I370390,1135,Technology,1,1050.0,Credit Card,12/5/2022,Mall of Istanbul
I221745,213,Clothing,3,900.24,Credit Card,16/01/2021,Viaport Outlet
I912100,381,Toys,3,107.52,Debit Card,27/08/2021,Mall of Istanbul
I302030,1657,Toys,1,35.84,Debit Card,8/11/2021,Metrocity
I291776,621,Toys,4,143.36,Credit Card,18/02/2021,Cevahir AVM
I333833,1144,Clothing,5,1500.4,Credit Card,15/08/2021,Kanyon
I424326,167,Food & Beverage,5,26.15,Credit Card,2/12/2021,Viaport Outlet
I101043,4490,Clothing,1,300.08,Credit Card,1/12/2022,Cevahir AVM
I637123,1759,Food & Beverage,1,5.23,Cash,17/09/2021,Kanyon
I899823,186,Clothing,1,300.08,Debit Card,10/8/2021,Kanyon
I251630,2564,Clothing,5,1500.4,Cash,23/09/2022,Zorlu Center
I270830,1817,Food & Beverage,5,26.15,Cash,4/5/2021,Metrocity
I201733,92,Technology,1,1050.0,Cash,29/04/2022,Mall of Istanbul
I840946,1705,Toys,3,107.52,Cash,14/02/2023,Mall of Istanbul
I281542,69,Cosmetics,5,203.3,Cash,24/01/2023,Mall of Istanbul
I240533,1549,Toys,5,179.2,Debit Card,10/2/2023,Mall of Istanbul
I338653,25,Clothing,1,300.08,Credit Card,6/9/2022,Mall of Istanbul
I314057,589,Souvenir,5,58.65,Cash,2/1/2022,Kanyon
I159335,5,Clothing,3,900.24,Credit Card,8/7/2022,Kanyon
I250769,979,Cosmetics,2,81.32,Cash,22/02/2023,Emaar Square Mall
I295650,763,Food & Beverage,4,20.92,Cash,21/10/2022,Istinye Park
I268819,785,Cosmetics,3,121.98,Credit Card,30/11/2022,Mall of Istanbul
I125286,34,Clothing,5,1500.4,Credit Card,8/9/2021,Kanyon
I266914,3331,Toys,2,71.68,Credit Card,13/09/2021,Emaar Square Mall
I306860,363,Food & Beverage,1,5.23,Cash,9/4/2022,Forum Istanbul
I181534,284,Technology,1,1050.0,Cash,28/07/2021,Mall of Istanbul
I673592,266,Clothing,5,1500.4,Debit Card,1/6/2021,Forum Istanbul
I252755,347,Clothing,2,600.16,Cash,6/12/2022,Forum Istanbul
I275076,267,Clothing,5,1500.4,Cash,16/11/2022,Mall of Istanbul
I265410,184,Shoes,2,1200.34,Cash,24/07/2022,Forum Istanbul
I287164,168,Food & Beverage,1,5.23,Credit Card,18/04/2022,Metrocity
I275371,975,Technology,1,1050.0,Credit Card,17/05/2022,Cevahir AVM
I142866,475,Clothing,2,600.16,Debit Card,3/9/2021,Viaport Outlet
I480471,277,Souvenir,5,58.65,Credit Card,11/2/2023,Emaar Square Mall
I241939,405,Food & Beverage,3,15.69,Debit Card,2/1/2021,Kanyon
I325011,167,Food & Beverage,5,26.15,Credit Card,25/03/2021,Emaar Square Mall
I233962,168,Souvenir,5,58.65,Credit Card,5/6/2021,Istinye Park
I214844,120,Clothing,2,600.16,Debit Card,8/3/2023,Metrocity
I260919,663,Technology,3,3150.0,Credit Card,23/07/2021,Kanyon
I594459,1416,Food & Beverage,2,10.46,Cash,15/02/2022,Metrocity
I437476,5514,Cosmetics,2,81.32,Cash,22/01/2022,Viaport Outlet
I301720,1473,Shoes,2,1200.34,Cash,25/01/2023,Emaar Square Mall
I162985,617,Shoes,5,3000.85,Debit Card,18/03/2021,Zorlu Center
I258449,58,Clothing,3,900.24,Cash,20/05/2022,Forum Istanbul
I778027,3449,Toys,3,107.52,Credit Card,18/05/2022,Viaport Outlet
I165599,751,Cosmetics,2,81.32,Cash,16/06/2022,Metrocity
I280094,2981,Shoes,4,2400.68,Debit Card,14/11/2021,Kanyon
I159602,431,Clothing,2,600.16,Credit Card,11/7/2021,Emaar Square Mall
I969628,708,Clothing,2,600.16,Credit Card,10/11/2022,Metrocity
I929126,794,Toys,5,179.2,Cash,17/05/2021,Forum Istanbul
I129557,157,Food & Beverage,5,26.15,Credit Card,13/02/2022,Mall of Istanbul
I321744,30,Books,3,45.45,Cash,4/3/2021,Metrocity
I857455,143,Toys,3,107.52,Credit Card,23/06/2021,Metrocity
I213016,132,Food & Beverage,3,15.69,Credit Card,30/12/2022,Istinye Park
I187276,189,Clothing,3,900.24,Cash,7/6/2022,Cevahir AVM
I152348,28,Toys,1,35.84,Cash,11/1/2021,Metrocity
I876500,422,Cosmetics,3,121.98,Credit Card,23/09/2022,Emaar Square Mall
I274344,9,Toys,5,179.2,Credit Card,26/12/2022,Kanyon
I318972,681,Clothing,2,600.16,Cash,28/01/2021,Cevahir AVM
I157858,805,Technology,4,4200.0,Debit Card,6/6/2022,Zorlu Center
I199804,527,Clothing,5,1500.4,Credit Card,23/04/2021,Viaport Outlet
I283245,2331,Clothing,4,1200.32,Cash,10/11/2022,Emaar Square Mall
I126236,746,Toys,4,143.36,Cash,13/11/2022,Kanyon
I866233,123,Clothing,3,900.24,Cash,6/4/2021,Kanyon
I270817,226,Clothing,3,900.24,Debit Card,29/09/2021,Forum Istanbul
I239111,26,Clothing,2,600.16,Cash,12/1/2021,Metrocity
I330519,412,Cosmetics,1,40.66,Credit Card,28/12/2022,Metrocity
I270869,547,Shoes,1,600.17,Debit Card,14/07/2021,Istinye Park
I417937,1069,Shoes,1,600.17,Cash,23/03/2022,Mall of Istanbul
I970865,252,Toys,3,107.52,Cash,3/1/2023,Kanyon
I320871,146,Technology,3,3150.0,Credit Card,25/03/2022,Cevahir AVM
I183031,179,Toys,1,35.84,Debit Card,6/10/2022,Mall of Istanbul
I218616,2614,Clothing,1,300.08,Cash,14/12/2021,Kanyon
I166826,414,Clothing,4,1200.32,Credit Card,5/12/2022,Mall of Istanbul
I963273,352,Food & Beverage,1,5.23,Credit Card,30/04/2021,Kanyon
I836365,266,Books,2,30.3,Cash,13/07/2022,Mall of Istanbul
I307889,4938,Clothing,5,1500.4,Debit Card,1/3/2022,Kanyon
I309542,2835,Souvenir,5,58.65,Debit Card,27/06/2021,Forum Istanbul
I332605,449,Technology,3,3150.0,Credit Card,17/01/2023,Istinye Park
I267715,1337,Souvenir,5,58.65,Credit Card,11/6/2021,Mall of Istanbul
I888175,1473,Clothing,4,1200.32,Credit Card,26/01/2022,Forum Istanbul
I282284,1445,Clothing,1,300.08,Cash,22/07/2022,Metrocity
I318199,1365,Food & Beverage,4,20.92,Credit Card,1/10/2022,Istinye Park
I146690,1476,Clothing,1,300.08,Cash,16/02/2021,Istinye Park
I161058,55,Clothing,3,900.24,Cash,16/04/2021,Metropol AVM
I263313,2509,Clothing,3,900.24,Cash,29/12/2021,Metropol AVM
I192518,852,Toys,5,179.2,Credit Card,19/11/2022,Kanyon
I288803,86,Cosmetics,2,81.32,Credit Card,9/7/2021,Zorlu Center
I213808,158,Clothing,5,1500.4,Credit Card,30/03/2022,Forum Istanbul
I235910,137,Souvenir,3,35.19,Credit Card,4/6/2022,Metropol AVM
I235949,1102,Souvenir,2,23.46,Cash,2/8/2021,Kanyon
I735676,410,Food & Beverage,4,20.92,Credit Card,13/12/2022,Emaar Square Mall
I291879,2379,Cosmetics,2,81.32,Credit Card,12/1/2022,Istinye Park
I318861,210,Technology,4,4200.0,Cash,31/08/2021,Emaar Square Mall
I377931,1827,Food & Beverage,5,26.15,Credit Card,3/10/2022,Kanyon
I435956,401,Clothing,5,1500.4,Credit Card,8/5/2021,Mall of Istanbul
I195374,2546,Cosmetics,5,203.3,Credit Card,24/04/2022,Istinye Park
I764746,413,Clothing,3,900.24,Cash,4/12/2021,Mall of Istanbul
I157559,1740,Food & Beverage,4,20.92,Credit Card,20/01/2021,Mall of Istanbul
I478785,440,Toys,2,71.68,Credit Card,10/12/2021,Istinye Park
I827938,306,Books,2,30.3,Debit Card,8/4/2021,Viaport Outlet
I270795,347,Shoes,1,600.17,Credit Card,9/4/2022,Metrocity
I155618,919,Clothing,4,1200.32,Credit Card,19/08/2021,Forum Istanbul
I326918,1370,Clothing,3,900.24,Credit Card,5/7/2021,Kanyon
I103102,649,Food & Beverage,4,20.92,Credit Card,26/02/2022,Metropol AVM
I868765,299,Food & Beverage,5,26.15,Cash,23/11/2021,Metrocity
I413217,463,Shoes,5,3000.85,Credit Card,10/3/2021,Kanyon
I190446,2644,Clothing,1,300.08,Credit Card,27/07/2021,Mall of Istanbul
I128470,1469,Cosmetics,5,203.3,Credit Card,28/10/2021,Emaar Square Mall
I187298,93,Clothing,2,600.16,Cash,8/7/2021,Cevahir AVM
I326260,30,Clothing,3,900.24,Cash,11/1/2023,Istinye Park
I773756,570,Cosmetics,1,40.66,Cash,15/02/2021,Forum Istanbul
I176211,135,Clothing,2,600.16,Cash,12/6/2022,Kanyon
I302899,1259,Clothing,3,900.24,Debit Card,27/04/2022,Metrocity
I695087,505,Shoes,5,3000.85,Cash,28/06/2022,Metrocity
I888801,1136,Souvenir,3,35.19,Debit Card,25/03/2022,Istinye Park
I200224,418,Food & Beverage,2,10.46,Cash,8/10/2022,Istinye Park
I898414,426,Clothing,5,1500.4,Credit Card,31/05/2021,Metrocity
I116762,1706,Books,2,30.3,Debit Card,1/2/2023,Kanyon
I347449,880,Clothing,4,1200.32,Cash,16/01/2022,Istinye Park
I707189,3975,Cosmetics,5,203.3,Cash,17/06/2022,Mall of Istanbul
I164344,5435,Cosmetics,4,162.64,Cash,12/4/2021,Istinye Park
I291753,142,Cosmetics,4,162.64,Cash,10/9/2021,Cevahir AVM
I157453,479,Toys,4,143.36,Credit Card,1/5/2021,Mall of Istanbul
I207470,722,Food & Beverage,5,26.15,Credit Card,23/12/2022,Istinye Park
I217466,1368,Cosmetics,4,162.64,Credit Card,15/04/2022,Mall of Istanbul
I251705,209,Books,1,15.15,Cash,8/5/2021,Mall of Istanbul
I134013,613,Food & Beverage,3,15.69,Cash,4/2/2023,Istinye Park
I202081,39,Technology,3,3150.0,Debit Card,7/1/2022,Kanyon
I477934,49,Cosmetics,2,81.32,Cash,30/03/2021,Kanyon
I223506,332,Shoes,1,600.17,Debit Card,31/12/2022,Metrocity
I178646,958,Clothing,5,1500.4,Credit Card,4/5/2021,Istinye Park
I104640,1903,Books,1,15.15,Cash,26/07/2022,Kanyon
I111599,44,Clothing,4,1200.32,Debit Card,6/3/2023,Mall of Istanbul
I765786,1825,Clothing,5,1500.4,Credit Card,26/11/2021,Metrocity
I181984,395,Shoes,1,600.17,Cash,19/11/2021,Metrocity
I993730,1183,Souvenir,2,23.46,Cash,24/06/2021,Mall of Istanbul
I183480,1315,Clothing,5,1500.4,Cash,6/4/2021,Viaport Outlet
I504079,871,Clothing,1,300.08,Credit Card,25/04/2022,Kanyon
I697175,1196,Toys,3,107.52,Debit Card,21/12/2021,Mall of Istanbul
I128484,45,Clothing,3,900.24,Debit Card,5/1/2023,Metrocity
I183710,376,Food & Beverage,1,5.23,Credit Card,24/04/2021,Mall of Istanbul
I209019,972,Books,3,45.45,Credit Card,14/10/2022,Forum Istanbul
I826019,2367,Food & Beverage,1,5.23,Debit Card,24/06/2022,Kanyon
I164101,311,Cosmetics,2,81.32,Credit Card,11/12/2021,Zorlu Center
I124225,3218,Technology,2,2100.0,Credit Card,14/07/2022,Zorlu Center
I129090,1417,Food & Beverage,1,5.23,Cash,3/8/2021,Mall of Istanbul
I775091,14,Food & Beverage,4,20.92,Credit Card,2/9/2022,Istinye Park
I304507,590,Clothing,4,1200.32,Credit Card,10/10/2021,Metrocity
I272148,282,Clothing,3,900.24,Cash,9/2/2022,Istinye Park
I137140,323,Toys,3,107.52,Credit Card,29/09/2022,Metropol AVM
I499947,197,Food & Beverage,3,15.69,Credit Card,14/06/2022,Kanyon
I172360,234,Food & Beverage,2,10.46,Credit Card,28/06/2022,Metropol AVM
I686181,3457,Clothing,4,1200.32,Credit Card,17/05/2022,Kanyon
I151617,1845,Clothing,4,1200.32,Cash,23/05/2022,Metrocity
I107388,589,Clothing,3,900.24,Cash,6/5/2021,Kanyon
I983958,411,Books,5,75.75,Cash,10/1/2022,Emaar Square Mall
I137606,590,Clothing,4,1200.32,Cash,5/4/2021,Kanyon
I130870,962,Shoes,2,1200.34,Cash,4/11/2022,Cevahir AVM
I256903,722,Souvenir,1,11.73,Credit Card,20/04/2022,Mall of Istanbul
I112379,325,Cosmetics,5,203.3,Cash,11/10/2022,Metropol AVM
I251339,3204,Shoes,5,3000.85,Debit Card,18/04/2021,Mall of Istanbul
I158762,341,Food & Beverage,1,5.23,Cash,23/06/2021,Kanyon
I332709,172,Clothing,2,600.16,Cash,4/2/2022,Kanyon
I252382,654,Food & Beverage,1,5.23,Debit Card,29/11/2021,Cevahir AVM
I192005,337,Shoes,4,2400.68,Cash,17/02/2023,Metrocity
I147566,864,Cosmetics,3,121.98,Cash,24/03/2022,Metropol AVM
I221570,907,Technology,1,1050.0,Credit Card,15/09/2022,Kanyon
I342150,695,Shoes,2,1200.34,Cash,5/9/2021,Kanyon
I300946,74,Shoes,2,1200.34,Credit Card,2/3/2022,Kanyon
I175381,2362,Souvenir,1,11.73,Cash,31/12/2022,Kanyon
I190069,1665,Cosmetics,3,121.98,Debit Card,31/10/2022,Cevahir AVM
I288723,614,Souvenir,1,11.73,Credit Card,19/11/2021,Cevahir AVM
I934523,139,Toys,2,71.68,Cash,25/03/2021,Mall of Istanbul
I193182,880,Shoes,5,3000.85,Cash,1/8/2021,Metrocity
I225794,167,Clothing,2,600.16,Cash,17/09/2022,Metrocity
I146448,1598,Clothing,4,1200.32,Cash,2/8/2021,Zorlu Center
I131002,1232,Clothing,3,900.24,Cash,16/12/2022,Istinye Park
I482371,1612,Food & Beverage,3,15.69,Credit Card,23/07/2021,Cevahir AVM
I366532,290,Food & Beverage,4,20.92,Credit Card,2/3/2021,Metrocity
I109918,866,Clothing,1,300.08,Credit Card,23/01/2022,Kanyon
I120327,1220,Toys,5,179.2,Credit Card,31/03/2021,Emaar Square Mall
I344464,374,Toys,5,179.2,Debit Card,16/04/2022,Metropol AVM
I302821,505,Technology,4,4200.0,Debit Card,19/12/2022,Mall of Istanbul
I142075,1799,Food & Beverage,2,10.46,Credit Card,30/08/2022,Mall of Istanbul
I250024,458,Technology,5,5250.0,Debit Card,20/06/2021,Istinye Park
I494767,2718,Toys,1,35.84,Credit Card,19/03/2021,Forum Istanbul
I320813,2266,Clothing,2,600.16,Cash,10/3/2022,Istinye Park
I962228,459,Cosmetics,2,81.32,Credit Card,30/05/2021,Kanyon
I251451,168,Clothing,3,900.24,Cash,20/04/2021,Kanyon
I501110,1137,Clothing,5,1500.4,Debit Card,13/08/2022,Kanyon
I337255,269,Cosmetics,5,203.3,Credit Card,5/12/2021,Emaar Square Mall
I423506,371,Cosmetics,4,162.64,Debit Card,21/01/2021,Istinye Park
I119028,282,Clothing,2,600.16,Cash,25/05/2022,Metrocity
I355574,775,Clothing,3,900.24,Cash,11/3/2022,Metrocity
I226303,495,Clothing,4,1200.32,Credit Card,23/11/2021,Mall of Istanbul
I960497,99,Clothing,1,300.08,Debit Card,20/02/2023,Metropol AVM
I267408,681,Cosmetics,2,81.32,Credit Card,17/05/2022,Istinye Park
I230540,2921,Clothing,3,900.24,Cash,23/10/2021,Mall of Istanbul
I201288,3028,Cosmetics,2,81.32,Cash,5/7/2022,Mall of Istanbul
I255807,223,Clothing,5,1500.4,Cash,22/03/2022,Kanyon
I260883,468,Shoes,2,1200.34,Debit Card,20/03/2022,Istinye Park
I562544,251,Food & Beverage,3,15.69,Debit Card,26/02/2022,Kanyon
I192505,159,Shoes,2,1200.34,Cash,7/6/2022,Kanyon
I117571,415,Clothing,5,1500.4,Cash,30/05/2021,Metrocity
I434402,542,Clothing,3,900.24,Debit Card,9/2/2021,Metrocity
I783496,468,Cosmetics,2,81.32,Cash,21/09/2021,Metropol AVM
I336669,2680,Souvenir,4,46.92,Credit Card,9/2/2023,Viaport Outlet
I853009,1013,Cosmetics,1,40.66,Cash,26/01/2021,Mall of Istanbul
I274048,312,Food & Beverage,3,15.69,Cash,1/5/2022,Emaar Square Mall
I112321,2179,Clothing,4,1200.32,Cash,29/07/2021,Istinye Park
I331900,238,Souvenir,2,23.46,Cash,4/1/2022,Istinye Park
I465058,1395,Clothing,2,600.16,Credit Card,20/02/2023,Mall of Istanbul
I656589,213,Technology,4,4200.0,Debit Card,1/2/2023,Metrocity
I533408,667,Shoes,3,1800.51,Credit Card,4/11/2022,Viaport Outlet
I357211,1478,Shoes,1,600.17,Cash,21/01/2021,Viaport Outlet
I232844,128,Clothing,5,1500.4,Credit Card,11/1/2021,Metrocity
I862657,567,Cosmetics,3,121.98,Debit Card,2/8/2022,Mall of Istanbul
I226769,2339,Souvenir,2,23.46,Cash,18/05/2021,Istinye Park
I706346,3360,Toys,5,179.2,Credit Card,30/10/2021,Istinye Park
I754623,135,Food & Beverage,5,26.15,Credit Card,28/09/2021,Metrocity
I297813,868,Souvenir,2,23.46,Cash,18/03/2022,Zorlu Center
I311887,34,Books,1,15.15,Credit Card,6/1/2022,Mall of Istanbul
I206538,892,Books,3,45.45,Credit Card,6/5/2022,Zorlu Center
I975452,383,Clothing,1,300.08,Debit Card,3/3/2022,Metrocity
I560998,151,Clothing,5,1500.4,Cash,30/03/2021,Mall of Istanbul
I223894,3213,Cosmetics,5,203.3,Debit Card,8/1/2023,Kanyon
I424050,953,Souvenir,3,35.19,Debit Card,10/10/2022,Mall of Istanbul
I270772,127,Clothing,1,300.08,Credit Card,16/01/2023,Mall of Istanbul
I239210,891,Clothing,3,900.24,Credit Card,7/5/2022,Kanyon
I333610,565,Technology,5,5250.0,Cash,25/08/2022,Zorlu Center
I879611,919,Shoes,1,600.17,Debit Card,3/2/2021,Cevahir AVM
I274896,594,Cosmetics,4,162.64,Cash,20/09/2022,Metropol AVM
I101704,83,Toys,3,107.52,Credit Card,10/5/2021,Kanyon
I158268,442,Clothing,5,1500.4,Cash,24/01/2023,Mall of Istanbul
I198711,604,Clothing,1,300.08,Credit Card,3/10/2021,Viaport Outlet
I263928,1779,Toys,3,107.52,Cash,21/01/2021,Istinye Park
I253642,802,Technology,4,4200.0,Debit Card,28/01/2021,Kanyon
I164946,460,Clothing,3,900.24,Cash,11/8/2022,Mall of Istanbul
I259297,1160,Cosmetics,1,40.66,Debit Card,24/03/2022,Kanyon
I834420,175,Clothing,1,300.08,Debit Card,13/11/2022,Cevahir AVM
I167102,1071,Cosmetics,3,121.98,Cash,22/06/2022,Kanyon
I912168,1626,Clothing,4,1200.32,Cash,20/07/2021,Zorlu Center
I132921,24,Technology,3,3150.0,Credit Card,15/10/2021,Metropol AVM
I187625,421,Technology,5,5250.0,Cash,21/05/2021,Cevahir AVM
I205353,577,Toys,1,35.84,Credit Card,4/12/2021,Viaport Outlet
I184391,153,Food & Beverage,1,5.23,Cash,28/03/2022,Metrocity
I115609,2083,Souvenir,2,23.46,Credit Card,22/12/2022,Istinye Park
I277327,912,Technology,5,5250.0,Cash,8/7/2022,Istinye Park
I132114,70,Technology,3,3150.0,Credit Card,4/4/2021,Metropol AVM
I334036,71,Clothing,5,1500.4,Cash,5/12/2022,Emaar Square Mall
I355801,1542,Cosmetics,2,81.32,Credit Card,28/10/2021,Mall of Istanbul
I687577,134,Cosmetics,2,81.32,Cash,21/06/2022,Mall of Istanbul
I108238,752,Clothing,4,1200.32,Debit Card,14/11/2021,Mall of Istanbul
I169156,1227,Toys,4,143.36,Cash,20/05/2022,Emaar Square Mall
I719136,651,Toys,4,143.36,Cash,21/05/2021,Kanyon
I105495,49,Cosmetics,3,121.98,Cash,2/10/2021,Istinye Park
I166804,71,Food & Beverage,1,5.23,Cash,1/6/2022,Kanyon
I143661,1677,Shoes,2,1200.34,Debit Card,5/6/2021,Metrocity
I164682,628,Clothing,2,600.16,Credit Card,10/6/2022,Metropol AVM
